uid,state,ll,elev,name
20643,AK,"[-172.7, 60.35]",,ST MATTHEW AAF
20644,AK,"[-147.93333, 60.43333]",10.0,POINT NOWELL
20645,AK,"[-149.37029, 60.40694]",460.0,LAWING TRAIL RIVER
20646,AK,"[-145.5, 60.48333]",,CORDOVA AAF
20647,AK,"[-149.4261, 60.5029]",492.0,MOOSE PASS 3NW
20648,AK,"[-149.96809, 60.4875]",375.0,COOPER LANDING 5 W
20649,AK,"[-151.03333, 60.46667]",112.0,SOLDOTNA
20650,AK,"[-151.23334, 60.46667]",10.0,SOLDOTNA 6 W
20652,AK,"[-146.60001, 60.48333]",,JOHNSTONE POINT
20654,AK,"[-145.4511, 60.4888]",31.0,CORDOVA AIRPORT
20655,AK,"[-145.75301, 60.5561]",25.0,CORDOVA NORTH
20656,AK,"[-149.51666, 60.53333]",659.0,MOOSE PASS 6 NW
20657,AK,"[-149.80888, 60.49222]",419.0,COOPER LANDING KENAI R
20658,AK,"[-150.75, 60.53333]",180.0,STERLING
20660,AK,"[-150.53333, 60.55]",325.0,TRI NAL ACRES
20661,AK,"[-150.88333, 60.55]",302.0,BIG DIPPER FARM
20662,AK,"[-151.23911, 60.5797]",91.0,KENAI AIRPORT
20663,AK,"[-152.14999, 60.58333]",39.0,DRIFT RIVER
20665,AK,"[-151.38333, 60.68333]",110.0,NIKISKI TERMINAL
20666,AK,"[-146.2, 60.73333]",20.0,OLSEN BAY
20667,AK,"[-161.76666, 60.71667]",10.0,OSCARVILLE
20668,AK,"[-161.95, 60.7]",10.0,NAPAKIAK
20669,AK,"[-147.8, 60.76667]",39.0,NORTH DUTCH ISLAND CAA
20670,AK,"[-148.68584, 60.77639]",60.0,WHITTIER
20671,AK,"[-148.83888, 60.785]",103.0,PORTAGE GLACIER VISITOR CENTER
20672,AK,"[-148.73334, 60.78333]",39.0,WHITTIER
20674,AK,"[-161.8293, 60.785]",102.0,BETHEL  AIRPORT
20675,AK,"[-148.98334, 60.81667]",40.0,PORTAGE 1 S
20676,AK,"[-148.98334, 60.85]",39.0,PORTAGE
20678,AK,"[-149.16667, 60.93333]",20.0,GIRDWOOD
20679,AK,"[-149.6286, 60.8983]",180.0,HOPE
20680,AK,"[-161.21667, 60.91667]",-8.0,AKIAK
20681,AK,"[-149.08333, 60.95]",1201.0,ALYESKA CHAIR 2
20682,AK,"[-149.15723, 60.94917]",43.0,GIRDWOOD SOUTH
20683,AK,"[-149.18333, 60.96667]",361.0,DEVILS CLUB
20684,AK,"[-149.11079, 60.9583]",272.0,ALYESKA
20685,AK,"[-147.51469, 61.0183]",85.0,CANNERY CREEK
20686,AK,"[-159.98334, 61]",449.0,NYAC
20688,AK,"[-149.56667, 61.06667]",3002.0,CAMPBELL CREEK SG
20689,AK,"[-149.72472, 61.07306]",1340.0,ANCHORAGE RABBIT CK
20690,AK,"[-149.89999, 61.06667]",,KLATTS FARM
20691,AK,"[-151.13333, 61.06667]",49.0,TYONEK
20692,AK,"[-145.75, 61.13333]",2503.0,THOMPSON PASS
20693,AK,"[-145.81667, 61.11667]",600.0,WORTMAN'S
20695,AK,"[-149.6936, 61.1]",2202.0,GLEN ALPS
20696,AK,"[-149.75, 61.11667]",840.0,ROCK RIDGE DRIVE
20697,AK,"[-149.85001, 61.11667]",161.0,BEACON PARK
20698,AK,"[-155.58333, 61.1]",1588.0,SPARREVOHN MOUNTAIN AFS
20701,AK,"[-149.70416, 61.16278]",900.0,ANCHORAGE TUXEDNI PK
20702,AK,"[-149.7375, 61.15111]",520.0,ANCHORAGE 7 SE
20703,AK,"[-149.81667, 61.18333]",151.0,KATMAI OIL & GAS
20704,AK,"[-149.83333, 61.18333]",151.0,HIDDEN VILLAGE
20705,AK,"[-150.0278, 61.169]",120.0,ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT
20706,AK,"[-150.23334, 61.15]",,FIRE ISLAND AFS
20707,AK,"[-151.03333, 61.18333]",75.0,BELUGA
20709,AK,"[-145.53333, 61.2]",1650.0,TSAINA LODGE
20710,AK,"[-149.2708, 61.2344]",520.0,EAGLE RIVER NATURE CENTER
20711,AK,"[-149.43861, 61.2225]",2140.0,EAGLE RIVER SO FORK
20712,AK,"[-149.71667, 61.23333]",371.0,OIL WELL ROAD E P
20713,AK,"[-149.73334, 61.21667]",259.0,CREEKSIDE PARK SCHOOL
20714,AK,"[-149.78333, 61.2]",180.0,ANCHORAGE 4 ESE
20715,AK,"[-149.85001, 61.21667]",79.0,SHIP CREEK BELOW ELMEN AFB
20716,AK,"[-149.91667, 61.2]",102.0,ANCHORAGE WEST HIGH
20717,AK,"[-149.855, 61.21694]",138.0,ANCHORAGE MERRILL FIELD
20718,AK,"[-149.86667, 61.21667]",85.0,ANCHORAGE PARK STRIP
20719,AK,"[-149.89999, 61.21667]",,ANCHORAGE
20720,AK,"[-145.26666, 61.26667]",1150.0,MILE 47 CAMP
20721,AK,"[-149.46667, 61.28333]",1102.0,SOUTH FORK
20722,AK,"[-149.55, 61.25]",3983.0,SUMMIT NIKE SITE
20723,AK,"[-149.66667, 61.25]",394.0,MOOSE RUN
20724,AK,"[-149.8, 61.25]",,ELMENDORF 2 AFB
20725,AK,"[-149.79361, 61.25306]",212.0,ANCHORAGE ELMENDORF AFB
20726,AK,"[-148.93333, 61.33333]",3402.0,EKLUTNA DRAINAGE 2
20727,AK,"[-149.43333, 61.3]",1001.0,MOUNT MAGNIFICENT
20728,AK,"[-149.5, 61.31667]",751.0,EAGLE RIVER
20729,AK,"[-149.55888, 61.30778]",250.0,EAGLE RIVER 1S
20730,AK,"[-150.66667, 61.33333]",,SUSITNA
20731,AK,"[-142.68333, 61.35]",1503.0,MAY CREEK
20732,AK,"[-148.98334, 61.36667]",3504.0,EKLUTNA DRAINAGE
20733,AK,"[-149.14999, 61.4]",879.0,EKLUTNA LAKE
20734,AK,"[-149.85001, 61.4]",102.0,GOOSE BAY NIKE SITE
20735,AK,"[-142.88333, 61.48333]",2211.0,KENNECOTT
20736,AK,"[-145.11667, 61.45]",1903.0,ERNESTINE
20737,AK,"[-149.16667, 61.46667]",38.0,EKLUTNA PROJECT
20738,AK,"[-149.33333, 61.45]",,EKLUTNA
20739,AK,"[-149.71667, 61.46667]",79.0,KNIK
20741,AK,"[-144.4407, 61.5223]",643.0,CHITINA
20742,AK,"[-149.08333, 61.53333]",67.0,PLANT MATERIALS CENTER
20743,AK,"[-149.08333, 61.53333]",102.0,PALMER 4 SE
20744,AK,"[-149.23334, 61.53333]",,MATANUSKA
20745,AK,"[-149.43333, 61.53333]",50.0,WASILLA 3 S
20746,AK,"[-149.83333, 61.53333]",220.0,BIG LAKE
20747,AK,"[-166.08333, 61.53333]",39.0,HOOPER BAY
20750,AK,"[-149.05, 61.58333]",131.0,PALMER 2 ESE
20751,AK,"[-149.08333, 61.55]",131.0,BRVRUD
20752,AK,"[-149.15421, 61.5632]",127.0,BEN'S FARM
20753,AK,"[-149.2541, 61.5663]",172.0,MATANUSKA EXPERIMENTAL FARM
20754,AK,"[-149.45, 61.58333]",351.0,WASILLA 2
20755,AK,"[-149.96667, 61.56667]",180.0,BIG LAKE 2
20756,AK,"[-159.54305, 61.58159]",85.0,ANIAK AIRPORT
20757,AK,"[-159.53333, 61.58333]",49.0,ANIAK
20758,AK,"[-149.10001, 61.61667]",,MATANUSKA VALLEY 12
20759,AK,"[-149.10001, 61.61667]",220.0,PALMER 1 N
20760,AK,"[-149.0992, 61.5888]",216.0,PALMER JOB CORPS
20761,AK,"[-149.0916, 61.5961]",230.0,PALMER AIRPORT
20762,AK,"[-149.13333, 61.6]",331.0,PALMER OBSERVATORY
20763,AK,"[-149.21667, 61.61667]",,MATANUSKA VALLEY 15
20764,AK,"[-149.33971, 61.6244]",470.0,ANDERSON LAKE
20765,AK,"[-149.39999, 61.61667]",500.0,WASILLA 2 NE
20766,AK,"[-149.81667, 61.63333]",449.0,LITTLE SUSITNA
20769,AK,"[-144.8, 61.68333]",1230.0,WILSON'S
20770,AK,"[-144.8, 61.68333]",1230.0,KEISTERS STORE
20771,AK,"[-145.1702, 61.651]",1579.0,TONSINA
20772,AK,"[-144.95, 61.73333]",1201.0,KENNEY LAKE
20773,AK,"[-144.93333, 61.71667]",1302.0,KENNEY LAKE SCHOOL
20774,AK,"[-148.86945, 61.70944]",455.0,SUTTON
20775,AK,"[-148.9088, 61.7138]",550.0,SUTTON 1 W
20776,AK,"[-148.89999, 61.71667]",459.0,ALPINE INN
20777,AK,"[-148.98334, 61.7]",830.0,PALMER CORRECTION CENTE
20778,AK,"[-149.2316, 61.7102]",902.0,LITTLE SU AT HATCHER PASS BRIDGE
20779,AK,"[-149.9977, 61.7066]",270.0,WHITES CROSSING
20780,AK,"[-157.18333, 61.7]",285.0,SLEETMUTE
20782,AK,"[-145.18333, 61.78333]",1401.0,WILLOW LAKE
20783,AK,"[-150.05, 61.75]",600.0,WILLOW TRADING POST
20784,AK,"[-150.05409, 61.748]",205.0,WILLOW WEST
20785,AK,"[-150.06667, 61.76667]",160.0,WILLOW CREEK
20786,AK,"[-156.63333, 61.76667]",,STONY RIVER
20787,AK,"[-161.31667, 61.78333]",50.0,RUSSIAN MISSION
20788,AK,"[-166.03333, 61.78333]",,CAPE ROMANZOF AFS
20790,AK,"[-144.98334, 61.8]",1320.0,OLD EDGERTON
20791,AK,"[-147.55, 61.81667]",2620.0,TAHNETA PASS
20792,AK,"[-147.68333, 61.8]",2280.0,SHEEP MOUNTAIN CAA AIRPORT
20793,AK,"[-148.45, 61.8]",932.0,CHICKALOON
20794,AK,"[-149.3, 61.8]",3504.0,INDEPENDENCE MINE
20795,AK,"[-150.10001, 61.81667]",230.0,WILLOW 6 N
20797,AK,"[-158.10001, 61.86667]",200.0,CROOKED CREEK KUSKOKWIM RIVER
20799,AK,"[-162.08333, 61.88333]",11657.0,FORTUNA LEDGE
20800,AK,"[-147.3, 61.9]",2959.0,GUNSIGHT
20801,AK,"[-162.88333, 61.93333]",,PILOT STN
20802,AK,"[-145.31667, 61.96667]",1000.0,COPPER CENTER
20803,AK,"[-146.86667, 61.98333]",2486.0,NELCHINA HIGHWAY CAMP
20804,AK,"[-147.16667, 61.95]",3343.0,EUREKA
20805,AK,"[-149.89999, 61.96667]",,CASWELL
20806,AK,"[-151.2169, 61.9772]",150.0,SKWENTNA
20807,AK,"[-163, 61.96667]",,PILOT STN
20808,AK,"[-152.08333, 61.98333]",1001.0,HAYES RIVER
20809,AK,"[-163.16667, 62.05]",,ANDREAFSKI
20810,AK,"[-146.69299, 62.0302]",2312.0,SNOWSHOE LAKE
20811,AK,"[-142.01666, 62.08333]",3173.0,CHISANA
20812,AK,"[-145.3, 62.08333]",1030.0,COPPER VALLEY SCHOOL
20813,AK,"[-145.42778, 62.05472]",1112.0,TAZLINA RIVER
20814,AK,"[-150.06667, 62.08333]",302.0,MONTANA
20815,AK,"[-163.17111, 62.05278]",311.0,ST MARYS
20816,AK,"[-163.3, 62.06667]",289.0,ANDREAFSKY
20817,AK,"[-163.71667, 62.08333]",,MOUNTAIN VILLAGE
20820,AK,"[-145.5331, 62.1086]",1383.0,GENNALLEN KCAM
20821,AK,"[-150.05888, 62.10444]",245.0,MONTANA CREEK
20822,AK,"[-152.73489, 62.0911]",1858.0,PUNTILLA
20823,AK,"[-163.71667, 62.11667]",,MOUNTAIN VILLAGE
20824,AK,"[-163.68195, 62.09528]",337.0,MOUNTAIN VILLAGE AP
20825,AK,"[-145.4588, 62.1591]",1562.0,GULKANA AIRPORT
20826,AK,"[-150.06667, 62.16667]",269.0,SUNSHINE
20827,AK,"[-153.14999, 62.15]",,RAINY PASS
20828,AK,"[-159.76666, 62.18333]",20.0,HOLY CROSS
20831,AK,"[-145.38417, 62.26972]",1378.0,GULKANA
20832,AK,"[-145.3, 62.3]",1460.0,GAKONA 1 N
20833,AK,"[-145.3075, 62.30139]",1403.0,GAKONA
20834,AK,"[-146.58333, 62.3]",2451.0,LAKE LOUISE
20835,AK,"[-150.095, 62.32]",350.0,TALKEETNA AIRPORT
20836,AK,"[-150.23334, 62.31667]",361.0,TRAPPERS CREEK
20837,AK,"[-150.25, 62.31667]",430.0,TALKEETNA 5 W
20838,AK,"[-150.31667, 62.3]",522.0,SCOTTY LAKE
20839,AK,"[-150.45, 62.31667]",469.0,TOLOVAMKORGA
20840,AK,"[-150.18333, 62.36667]",420.0,H & H GROCERY LODGE
20841,AK,"[-142.9966, 62.3977]",2920.0,NABESNA
20842,AK,"[-150.25, 62.4]",502.0,CHULITNA HIGHWAY CAMP
20843,AK,"[-158, 62.45]",325.0,FLAT
20844,AK,"[-145.51666, 62.53333]",1960.0,SOURDOUGH 1 N
20845,AK,"[-146.7, 62.51667]",2372.0,TYONE LAKE
20846,AK,"[-150.28333, 62.53333]",761.0,EDGEMIRE LAKES
20847,AK,"[-153.88333, 62.51667]",1503.0,FAREWELL FAA AIRPORT
20848,AK,"[-164.41667, 62.5]",30.0,AKULURAK
20849,AK,"[-150.23334, 62.58333]",650.0,MC KINLEY VIEW
20850,AK,"[-150.03333, 62.61667]",,CURRY
20851,AK,"[-160.18333, 62.65]",102.0,ANVIK
20852,AK,"[-145.45, 62.78333]",2723.0,MEIER
20853,AK,"[-149.7, 62.75]",751.0,SUSITNA MEADOWS
20854,AK,"[-149.68333, 62.76667]",702.0,GOLD CREEK
20855,AK,"[-164.4911, 62.78528]",14.0,EMMONAK
20856,AK,"[-149.11667, 62.85]",2402.0,HIGH LAKE LODGE
20857,AK,"[-149.9061, 62.8255]",1354.0,CHULITNA RIVER
20858,AK,"[-155.97639, 62.89417]",964.0,TATLINA AP
20859,AK,"[-160.08333, 62.91667]",89.0,GRAYLING
20860,AK,"[-141.98779, 62.9617]",1713.0,NORTHWAY AIRPORT
20861,AK,"[-143.3, 62.95]",2103.0,CROOKED TEAPOT
20862,AK,"[-144.47917, 62.98611]",3025.0,MANKOMEN LAKE
20863,AK,"[-145.5, 62.95]",2753.0,PAXSON RIVER
20864,AK,"[-155.59029, 62.95833]",300.0,MC GRATH ON KUSKOKWIM RIV
20865,AK,"[-155.61031, 62.9574]",333.0,MCGRATH AP
20866,AK,"[-141.80472, 63.00639]",1683.0,NORTHWAY
20867,AK,"[-154.36389, 63.01806]",413.0,NIKOLAI
20869,AK,"[-145.54083, 63.14833]",3250.0,SUMMIT LAKE
20870,AK,"[-146.53333, 63.11667]",2933.0,MACLAREN RIVER
20871,AK,"[-147.53333, 63.13333]",2552.0,THE GRACIOUS HOUSE
20875,AK,"[-142.95778, 63.33306]",1635.0,TOK SCHOOL
20876,AK,"[-149.12721, 63.33139]",2409.0,SUMMIT AP
20877,AK,"[-168.96667, 63.31667]",,NORTHEAST CAPE
20879,AK,"[-143.0372, 63.3337]",1625.0,TOK
20880,AK,"[-143.34833, 63.37833]",1541.0,TANACROSS
20881,AK,"[-143.75, 63.38333]",1552.0,CATHEDRAL BLUFFS
20884,AK,"[-143.31667, 63.4]",,TANACROSS AAF
20885,AK,"[-145.76666, 63.43333]",2411.0,TRIMS CAMP
20886,AK,"[-150.31168, 63.42583]",3761.0,EIELSON VISITOR CENTER
20887,AK,"[-150.86972, 63.49028]",2100.0,WONDER LAKE
20888,AK,"[-145.85001, 63.53333]",2129.0,RAPIDS
20889,AK,"[-162.01666, 63.48333]",49.0,ST MICHAEL
20890,AK,"[-148.78333, 63.61667]",2070.0,THE HARRIS S
20891,AK,"[-144.06557, 63.65389]",1380.0,DOT LAKE
20892,AK,"[-170.48083, 63.69361]",53.0,SAVOONGA
20893,AK,"[-170.49333, 63.68667]",55.0,SAVOONGA
20895,AK,"[-171.73277, 63.76667]",28.0,GAMBELL AP
20896,AK,"[-144.98334, 63.85]",,GERSTLE RIVER
20897,AK,"[-148.9436, 63.84528]",1244.0,HEALY
20898,AK,"[-160.8, 63.88333]",18.0,UNALAKLEET WSO AIRPORT
20899,AK,"[-148.99429, 63.8674]",1417.0,HEALY
20900,AK,"[-152.28333, 63.88333]",,MINCHUMINA
20903,AK,"[-160.78333, 63.9]",,UNALAKLEET AAF
20904,AK,"[-145.7, 64.01667]",1191.0,DELTA JUNCTION
20905,AK,"[-145.72141, 63.9944]",1277.0,BIG DELTA AIRPORT
20908,AK,"[-141.11667, 64.06667]",2602.0,BOUNDARY
20909,AK,"[-141.9211, 64.0917]",1800.0,CHICKEN
20910,AK,"[-145.51666, 64.05]",1100.0,CLEARWATER
20911,AK,"[-145.845, 64.15639]",975.0,BIG DELTA
20913,AK,"[-145.85001, 64.15]",1268.0,RIKAS LANDING
20915,AK,"[-149.08333, 62.21667]",,CLEAR STN A AFS
20916,AK,"[-149.28333, 64.21667]",650.0,REX
20917,AK,"[-162.05, 64.7]",,MOSES POINT
20918,AK,"[-146.33333, 64.28333]",889.0,RICHARDSON
20919,AK,"[-161.15111, 64.33222]",18.0,SHAKTOOLIK
20920,AK,"[-149.04361, 64.35472]",495.0,CLEAR 4 N
20921,AK,"[-158.74167, 64.32667]",181.0,KALTAG AP
20923,AK,"[-147.64999, 64.33333]",,BLAIR LAKES BOMB RANGE AF
20924,AK,"[-146.95, 64.4]",700.0,HARDING LAKE
20925,AK,"[-146.93472, 64.46833]",632.0,SALCHAKET
20926,AK,"[-146.97667, 64.49417]",680.0,SALCHA
20927,AK,"[-165.44, 64.5111]",13.0,NOME AIRPORT
20928,AK,"[-165.43333, 64.51667]",,NOME AAF
20929,AK,"[-149.10001, 64.56667]",341.0,TANANA RIVER AT NENANA
20930,AK,"[-149.09612, 64.54611]",358.0,NENANA MUN AP
20931,AK,"[-149.08333, 64.55]",,NENANA AAF
20932,AK,"[-163.00716, 64.55044]",25.0,GOLOVIN AIRPORT
20933,AK,"[-164.39999, 64.58333]",,SOLOMON
20934,AK,"[-146.71667, 64.63333]",2011.0,FRENCH CREEK
20935,AK,"[-147.08333, 64.68333]",547.0,EIELSON FIELD
20937,AK,"[-155.43333, 64.73333]",705.0,RUBY
20938,AK,"[-155.5, 64.73333]",49.0,RUBY
20939,AK,"[-156.93333, 64.73333]",24.0,GALENA YUKON RIVER
20940,AK,"[-158.10222, 64.71861]",112.0,NULATO
20941,AK,"[-162.08333, 64.71667]",,MOSES POINT AAF
20942,AK,"[-163.39999, 64.68333]",20.0,WHITE MOUNTAIN
20943,AK,"[-141.2036, 64.7856]",850.0,EAGLE
20944,AK,"[-147.3253, 64.7581]",475.0,NORTH POLE
20945,AK,"[-155.48418, 64.7425]",400.0,RUBY WEST
20946,AK,"[-147.61667, 64.83333]",,FORT WAINWRIGHT
20947,AK,"[-147.8761, 64.8039]",432.0,FAIRBANKS INTL AP
20949,AK,"[-146.21667, 64.86667]",3104.0,MUNSON RIDGE
20950,AK,"[-147.24944, 64.88667]",530.0,FAIRBANKS 9 ENE
20951,AK,"[-147.58333, 64.85]",,LADD AAB
20952,AK,"[-147.70111, 64.84583]",423.0,CHENA RIVER FAIRBANKS
20954,AK,"[-147.81667, 64.85]",,FAIRBANKS UNIV OF AK
20955,AK,"[-147.86099, 64.8569]",475.0,UNIVERSITY EXPERIMENTAL STATION
20956,AK,"[-161.155, 64.935]",110.0,KOYUK ALFRED ADAMS AIRPORT
20957,AK,"[-163.68333, 64.88333]",95.0,COUNCIL
20958,AK,"[-147.8484, 64.8603]",597.0,COLLEGE OBSERVATORY
20959,AK,"[-146.40889, 64.89944]",740.0,FAIRBANKS 39 ENE
20960,AK,"[-147.88028, 64.925]",978.0,COLLEGE 5 NW
20961,AK,"[-154.66667, 64.9]",,KOKRINES AAF
20963,AK,"[-147.5211, 64.9766]",945.0,GILMORE CREEK
20966,AK,"[-150.64999, 65]",,MANLEY HOT SPRNGS AAF
20967,AK,"[-150.638, 64.9988]",272.0,MANLEY HOT SPRINGS
20968,AK,"[-146.05611, 65.0528]",1185.0,CHENA HOT SPRINGS RESORT
20970,AK,"[-144.91667, 65.11667]",3002.0,UPPER CHENA
20971,AK,"[-144.86667, 65.11667]",3852.0,BIG WINDY
20972,AK,"[-146.71667, 65.11667]",2201.0,LITTLE CHENA
20973,AK,"[-147.48334, 65.11667]",,POKER FLAT
20974,AK,"[-147.5, 65.15]",869.0,POKER CREEK WATERSHED
20975,AK,"[-152.1067, 65.175]",222.0,TANANA AIRPORT
20976,AK,"[-152.10001, 65.16667]",200.0,TANANA
20977,AK,"[-152.10001, 65.16667]",198.0,TANANA
20978,AK,"[-165.06667, 65.15]",3.0,IGLOO
20979,AK,"[-147.2, 65.2]",879.0,MILE 41 STEESE
20980,AK,"[-152.2, 65.2]",,TANANA AFS
20983,AK,"[-146.14999, 65.25]",2782.0,MOUNT RYAN
20984,AK,"[-166.35001, 65.25]",,POINT SPENCER AAF
20985,AK,"[-166.35944, 65.26083]",20.0,TELLER
20986,AK,"[-166.86667, 65.25]",12.0,PORT CLARENCE
20988,AK,"[-166.91667, 65.3]",,TELLER AAF
20989,AK,"[-154.66667, 64.9]",,KOUGAROK AAF
20990,AK,"[-144.6422, 65.4939]",860.0,CIRCLE HOT SPRINGS
20991,AK,"[-148.66667, 65.46667]",430.0,WEST FORK
20992,AK,"[-165.76666, 65.45]",,AMERICAN RIVER AAF
20993,AK,"[-148.5497, 65.5225]",649.0,LIVENGOOD DOT
20994,AK,"[-150.13333, 65.5]",400.0,RAMPART 2
20995,AK,"[-150.25, 65.5]",381.0,RAMPART
20996,AK,"[-164.2, 65.53333]",,NOXAPAGE AAF
20997,AK,"[-148.48334, 65.58333]",,LIVENGOOD CAMP
20998,AK,"[-163.83333, 65.58333]",,IMURUK LAKE AAF
20999,AK,"[-167.92139, 65.56306]",271.0,TIN CITY
21000,AK,"[-168.09917, 65.62389]",25.0,WALES
21001,AK,"[-168.05, 65.61667]",,WALES AAF
21004,AK,"[-144.06667, 65.83333]",598.0,CIRCLE CITY
21005,AK,"[-144.06667, 65.82722]",570.0,CIRCLE
21006,AK,"[-149.71667, 65.88333]",240.0,STEVENS VILLAGE 20 SW
21007,AK,"[-161.91667, 65.93333]",23.0,CANDLE
21008,AK,"[-153.7, 66]",1276.0,INDIAN MOUNTAIN AFS
21009,AK,"[-149.83333, 65.93333]",,FIVE MILE CAMP
21010,AK,"[-149.10001, 66.01667]",200.0,STEVENS VILLAGE
21011,AK,"[-153.75, 66.05]",1001.0,UTOPIA CREEK
21012,AK,"[-154.23334, 66.06667]",,HUGHES
21013,AK,"[-154.25, 66.05]",259.0,HUGHES
21015,AK,"[-166.08936, 66.24958]",7.0,SHISHMAREF AIRPORT
21016,AK,"[-147.40138, 66.35972]",355.0,BEAVER
21017,AK,"[-150.58333, 66.45]",,OLD MAN
21018,AK,"[-145.23418, 66.57056]",433.0,FORT YUKON
21019,AK,"[-145.27556, 66.56361]",325.0,FORT YUKON (RIVER)
21020,AK,"[-152.6425, 66.56528]",400.0,ALLAKAKET
21024,AK,"[-143.71667, 66.63333]",561.0,CHALKYITSIK
21025,AK,"[-160.03333, 66.6]",20.0,SELAWIK
21026,AK,"[-150.66888, 66.82361]",955.0,PROSPECT CREEK
21027,AK,"[-150.63333, 66.8]",,PROSPECT CREEK
21028,AK,"[-161.04778, 66.83306]",60.0,NOORVIK
21029,AK,"[-162.6333, 66.8667]",30.0,KOTZEBUE AIRPORT
21030,AK,"[-151.5154, 66.9169]",634.0,BETTLES AIRPORT
21031,AK,"[-151.5, 66.93333]",600.0,BETTLES
21032,AK,"[-151.71667, 66.9]",856.0,BETTLES CAA
21033,AK,"[-156.86667, 66.93333]",269.0,DAHL CREEK
21034,AK,"[-156.86667, 66.9]",140.0,KOBUK
21035,AK,"[-157.03333, 66.9]",138.0,SHUNGNAK CAA
21036,AK,"[-149.58333, 67.06667]",,COLD FOOT
21037,AK,"[-146.4325, 67.01778]",550.0,VENETIE
21038,AK,"[-146.56667, 67]",620.0,VENETIE
21039,AK,"[-149.56667, 67.05]",,COLD FOOT
21040,AK,"[-157.86667, 67.08333]",120.0,AMBLER WEST
21041,AK,"[-141.75, 67.15]",991.0,CANYON VILLAGE
21042,AK,"[-150.23334, 67.26667]",1102.0,COLDFOOT CAMP
21043,AK,"[-150.10957, 67.40822]",1181.0,WISEMAN
21044,AK,"[-150.58333, 67.45]",,OLD MAN
21045,AK,"[-151.60001, 67.48333]",1201.0,WILD LAKE
21047,AK,"[-151.55, 67.55]",1191.0,WILD LAKE 2
21048,AK,"[-149.73334, 67.68333]",,DIETRICH
21049,AK,"[-142.46667, 67.73333]",899.0,COLLEEN RIVER
21050,AK,"[-164.53333, 67.73333]",10.0,KIVALINA
21052,AK,"[-149.58333, 68.06667]",,CHANDALAR SHELF
21053,AK,"[-145.53333, 68.11667]",2080.0,ARCTIC VILLAGE
21054,AK,"[-165.76666, 68.1]",36.0,CAPE THOMPSON
21055,AK,"[-151.76666, 68.16667]",2100.0,ANAKTUVUK AUTO
21056,AK,"[-149.41667, 68.18333]",,ATIGUN
21057,AK,"[-166.8, 68.35]",13.0,POINT HOPE AIRPORT
21061,AK,"[-149.49001, 68.47889]",2666.0,GALBRAITH LAKE AIRPORT
21062,AK,"[-149.48334, 68.48333]",,GALBRAITH LAKE
21066,AK,"[-149.56667, 68.63333]",,TOOLIK
21068,AK,"[-166.13333, 68.86667]",16.0,CAPE LISBURNE AFS
21069,AK,"[-148.81667, 69.15]",,HAPPY VALLEY
21071,AK,"[-163.78333, 69.03333]",,CAPE BEAUFORT LIZ A
21074,AK,"[-148.83333, 69.16667]",948.0,HAPPY VALLEY CAMP
21076,AK,"[-152.14, 69.36944]",266.0,UMIAT
21077,AK,"[-152.13333, 69.36667]",,UMIAT AFS
21081,AK,"[-146.89999, 69.68333]",,KAVIK RIVER
21082,AK,"[-148.68333, 69.71667]",,FRANKLIN BLUFF
21083,AK,"[-163.01666, 69.73333]",,POINT LAY LIZ 2
21085,AK,"[-163.00533, 69.73288]",25.0,POINT LAY
21087,AK,"[-142.33333, 69.91667]",,HUMPHREY POINT BAR A
21088,AK,"[-144.83333, 69.98333]",,CAMDEN BAY
21093,AK,"[-143.57693, 70.13389]",2.0,BARTER ISLAND WSO AP
21094,AK,"[-143.63333, 70.11667]",,BARTER ISLAND BAR M
21095,AK,"[-146.83333, 70.16667]",,FLAXMAN ISLAND POW 3
21096,AK,"[-148.4772, 70.1917]",61.0,DEADHORSE
21101,AK,"[-148.33333, 70.25]",,PRUDHOE BAY
21105,AK,"[-149.5975, 70.33083]",67.0,UGNU KUPARUK AP
21109,AK,"[-161.75, 70.36667]",,ICY CAPE LIZ B
21111,AK,"[-148.7, 70.4]",,MCINTYRE POW C
21113,AK,"[-149.88333, 70.5]",,OLIKTOK POW 2
21114,AK,"[-159.85001, 70.61667]",,WAINWRIGHT LIZ 3
21116,AK,"[-160.01443, 70.63778]",30.0,WAINWRIGHT
21118,AK,"[-158.25, 70.8]",,PEARD BAY LIZ C
21119,AK,"[-153.25, 70.91667]",30.0,LONELY
21122,AK,"[-154.75, 71.05]",,CAPE SIMPSON POW A
21125,AK,"[-156.39999, 71.33333]",,BARROW POINT BARROW
21126,AK,"[-156.63333, 71.31667]",,BARROW POINT BARROW POW M
21127,AK,"[-156.78149, 71.2834]",31.0,BARROW AIRPORT
21128,AK,"[-156.60001, 71.31667]",,BARROW GMCC
21130,AK,"[-152.16667, 71.58333]",,KOGRU RIVER POW B
21131,AK,"[-166.11667, 53.96667]",,UNALGA
21132,AK,"[-149.6274, 60.1883]",424.0,SEWARD 8 NW
21133,AK,"[-133.61667, 56.31667]",44.0,PORT PROTECTION
21134,AK,"[-149.2, 61.78333]",1801.0,PALMER 12NNW
21135,AK,"[-162.8, 67.25]",30.0,KOTZEBUE 25 N
21136,AK,"[-148.09309, 60.5181]",57.0,MAIN BAY
21137,AK,"[-151.32278, 60.66917]",126.0,KENAI 9N
